UserID,Age,ParentalEducationYears,CEOAnnualSalary,Budget,IdealTripDurationDays,CurrentLatitude,CurrentLongitude,ClimatePreference,TravelStylePreference,TravelCompanionPreference,FavoriteColor,LocalSportsTeamRecord,PastTripsWithRatings
1170,59,14.9,24654.23,1718.31,7,47.8169,-122.5509,Warm,Relaxation,Solo,Yellow,Losing,"Destination_020-4, Destination_048-7"
1171,47,13.1,13326.69,659.28,9,46.8231,-122.7628,Warm,Adventure,Friends,Black,Losing,"Destination_026-7, Destination_072-7, Destination_056-8"
1172,46,13.3,36172.8,1078.83,8,34.6907,-118.2026,Warm,Relaxation,Couples,Black,Winning,"Destination_024-7, Destination_027-8, Destination_060-8, Destination_029-8"
1173,32,14.6,52106.3,1327.2,10,42.5855,-71.1907,Warm,Cultural,Couples,Blue,Winning,Destination_040-8
1174,32,12.3,8177.15,510.67,10,47.2803,-121.4912,Warm,Party,Friends,Red,Neutral,"Destination_021-7, Destination_018-7, Destination_060-9, Destination_040-6"
1175,18,14.2,70026.91,976.07,7,33.9559,-118.4617,Cold,Party,Friends,Orange,Winning,Destination_016-9
1176,44,14.3,38563.0,1441.34,2,26.3081,-80.5512,Mixed,Adventure,Family,Orange,Winning,"Destination_052-4, Destination_032-6"
1177,41,10.4,17247.07,823.43,7,47.3126,-122.3249,Temperate,Party,Family,Black,Neutral,"Destination_043-9, Destination_003-8, Destination_041-8, Destination_066-8, Destination_069-10"
1178,50,13.2,16188.48,1402.91,8,42.3601,-70.9302,Temperate,Luxury,Couples,Black,Losing,"Destination_001-8, Destination_062-8, Destination_029-5, Destination_050-8, Destination_030-7"
1179,32,13.3,55727.9,1258.86,8,48.6558,-122.1619,Warm,Adventure,Friends,Black,Neutral,"Destination_005-9, Destination_028-7, Destination_031-7, Destination_021-9, Destination_072-5"
1180,33,16.0,42750.15,1230.81,5,40.691,-87.4669,Mixed,Cultural,Family,Yellow,Winning,"Destination_071-7, Destination_052-7"
1181,37,10.2,7045.87,407.63,11,25.7789,-80.1683,Warm,Party,Friends,Black,Losing,"Destination_019-5, Destination_036-8"
1182,46,12.9,18920.54,1041.32,8,40.833,-74.0243,Temperate,Party,Solo,Green,Neutral,"Destination_003-6, Destination_042-6, Destination_036-7, Destination_009-9"
1183,18,13.3,142783.25,824.85,4,41.8537,-87.3235,Warm,Party,Friends,Red,Losing,"Destination_073-8, Destination_070-8"
1184,44,15.6,24020.16,1056.78,6,40.439,-74.4838,Warm,Luxury,Couples,Green,Winning,"Destination_031-8, Destination_022-7, Destination_050-6, Destination_002-8, Destination_030-9"
1185,35,13.8,17342.9,845.13,13,27.2719,-80.5479,Temperate,Adventure,Couples,Green,Losing,"Destination_066-7, Destination_008-6, Destination_042-7"
1186,22,17.7,21212.17,1172.63,9,47.6601,-123.0778,Warm,Adventure,Friends,Green,Losing,"Destination_040-7, Destination_042-8, Destination_074-7, Destination_057-5, Destination_020-10"
1187,18,15.6,74128.17,1064.34,10,25.8182,-80.6566,Warm,Cultural,Friends,Yellow,Winning,"Destination_040-5, Destination_045-7"
1188,33,13.1,28353.66,636.68,4,33.8288,-117.7175,Mixed,Relaxation,Couples,Blue,Losing,"Destination_036-4, Destination_045-7"
1189,52,14.0,32479.41,418.55,6,42.596,-70.7758,Warm,Luxury,Friends,Yellow,Losing,"Destination_013-6, Destination_067-6, Destination_061-6, Destination_005-8, Destination_032-6"
1190,55,12.8,31222.5,1519.32,6,33.1644,-117.3216,Cold,Relaxation,Couples,Yellow,Neutral,"Destination_019-7, Destination_048-9, Destination_007-7, Destination_018-8, Destination_013-10"
1191,39,15.5,76904.26,1586.31,9,40.1141,-73.2457,Temperate,Relaxation,Family,Blue,Losing,"Destination_032-7, Destination_070-10, Destination_005-6, Destination_017-5, Destination_036-9"
1192,59,10.8,7711.77,404.18,7,41.2208,-73.7213,Mixed,Cultural,Solo,Yellow,Winning,"Destination_073-8, Destination_009-6, Destination_064-2"
1193,34,12.3,27197.66,1151.52,6,40.2825,-73.9342,Cold,Relaxation,Couples,Black,Neutral,"Destination_015-7, Destination_064-6, Destination_023-7, Destination_059-7"
1194,46,14.6,44581.61,1328.46,7,40.4745,-73.9955,Warm,Luxury,Friends,Yellow,Losing,Destination_002-8
1195,30,16.5,81150.39,1615.7,5,47.4851,-123.3493,Mixed,Cultural,Solo,Red,Winning,Destination_041-6
1196,29,9.6,18118.89,416.19,6,42.4409,-87.6706,Temperate,Cultural,Friends,Black,Winning,"Destination_071-6, Destination_067-10, Destination_062-7, Destination_012-10"
1197,27,16.8,20014.65,516.25,11,33.8076,-118.5202,Temperate,Adventure,Couples,Purple,Winning,Destination_004-5
1198,18,14.0,28301.89,874.31,2,25.9392,-80.6369,Temperate,Adventure,Friends,Yellow,Losing,"Destination_044-8, Destination_072-9, Destination_031-8"
1199,50,9.8,8213.28,877.15,9,24.6324,-79.9864,Temperate,Cultural,Solo,Red,Winning,Destination_054-7
1200,27,8.1,4776.18,300.0,11,40.9696,-74.1098,Temperate,Party,Family,Red,Winning,"Destination_035-7, Destination_067-7, Destination_069-5, Destination_055-8"
1201,25,11.0,28813.24,436.12,6,33.476,-118.1955,Temperate,Adventure,Friends,Red,Losing,Destination_022-8
1202,21,14.1,16711.69,548.4,5,46.8777,-122.8436,Warm,Cultural,Friends,White,Losing,"Destination_047-7, Destination_037-8, Destination_056-9, Destination_024-9"
1203,33,13.8,26091.61,1041.26,10,41.5047,-87.208,Temperate,Relaxation,Couples,Green,Neutral,"Destination_013-7, Destination_060-10"
1204,56,14.7,50092.61,1227.25,5,25.5787,-80.4139,Mixed,Luxury,Family,Yellow,Losing,"Destination_053-6, Destination_041-7, Destination_029-9, Destination_037-10, Destination_061-6"
1205,60,12.3,48271.05,1592.38,8,42.8573,-87.4538,Temperate,Luxury,Friends,Black,Winning,"Destination_011-6, Destination_017-6, Destination_046-7, Destination_073-8"
1206,18,12.0,29753.86,604.6,4,42.0495,-87.8149,Mixed,Party,Solo,Black,Losing,Destination_057-7
1207,31,13.2,103789.05,1250.89,2,33.7518,-119.3332,Warm,Relaxation,Family,Red,Losing,"Destination_025-8, Destination_019-8, Destination_016-8, Destination_003-8, Destination_001-8"
1208,23,14.2,29675.15,509.85,6,26.2444,-79.9658,Cold,Adventure,Friends,Orange,Winning,"Destination_043-7, Destination_074-6"
1209,47,14.1,45358.05,1778.28,4,40.6204,-74.0786,Mixed,Cultural,Family,Green,Losing,"Destination_014-8, Destination_039-8"
1210,38,12.3,20742.84,486.66,7,42.2481,-88.4074,Cold,Relaxation,Couples,White,Neutral,Destination_047-9
1211,27,15.9,23232.92,1483.29,11,42.0651,-71.6282,Warm,Cultural,Couples,White,Winning,"Destination_025-5, Destination_049-5"
1212,36,12.6,53493.8,1180.66,13,41.5958,-73.5722,Temperate,Luxury,Work,Purple,Winning,Destination_031-6
1213,29,12.3,6140.9,629.44,7,40.7787,-88.3869,Warm,Adventure,Family,Blue,Winning,Destination_064-10
1214,54,12.4,27302.21,1452.7,11,33.9838,-118.4762,Cold,Luxury,Family,Purple,Losing,"Destination_054-10, Destination_057-6, Destination_022-6"
1215,42,15.9,37595.37,1372.56,9,46.9478,-121.3576,Mixed,Party,Work,Blue,Winning,"Destination_013-10, Destination_045-5, Destination_067-6, Destination_022-5"
1216,43,13.5,13451.52,899.06,6,40.8663,-73.7726,Temperate,Relaxation,Solo,White,Losing,"Destination_069-7, Destination_013-8"
1217,18,12.9,17230.83,647.4,2,41.534,-87.2689,Warm,Party,Family,White,Winning,"Destination_031-8, Destination_019-8, Destination_057-4, Destination_068-7, Destination_054-7"
1218,34,15.8,110601.14,1399.86,13,41.6898,-87.7717,Temperate,Adventure,Friends,White,Losing,"Destination_008-7, Destination_060-8, Destination_038-6"
1219,60,17.7,87467.51,2058.8,6,34.3555,-119.0545,Temperate,Cultural,Family,White,Losing,"Destination_011-6, Destination_004-6, Destination_045-7, Destination_015-9"
1220,51,14.0,14199.25,1195.25,12,48.4085,-122.2388,Temperate,Relaxation,Work,Blue,Winning,"Destination_031-5, Destination_012-7, Destination_004-6, Destination_045-6, Destination_068-10"
1221,18,16.7,26822.41,719.25,9,34.6905,-118.7777,Warm,Party,Friends,Red,Winning,"Destination_040-10, Destination_073-8, Destination_039-8, Destination_009-9, Destination_051-7"
1222,31,16.0,18457.43,1279.05,5,25.2984,-80.771,Cold,Luxury,Couples,Black,Losing,Destination_057-8
1223,21,13.0,29973.72,424.15,8,25.8851,-80.157,Warm,Cultural,Family,Purple,Winning,"Destination_050-8, Destination_020-8, Destination_009-6, Destination_041-8"
1224,56,13.5,43895.76,1786.91,15,47.3778,-122.837,Temperate,Adventure,Solo,White,Winning,"Destination_062-9, Destination_020-5, Destination_011-10"
1225,38,11.3,8183.06,964.23,12,41.7267,-71.0842,Temperate,Adventure,Friends,Black,Losing,"Destination_021-6, Destination_013-8, Destination_069-6, Destination_002-8"
1226,26,13.7,26917.26,777.88,6,33.8172,-118.5828,Warm,Party,Solo,White,Losing,"Destination_007-8, Destination_037-6, Destination_032-4, Destination_021-7"
1227,35,12.6,40817.65,1035.17,6,26.5335,-80.2312,Temperate,Adventure,Couples,Green,Losing,Destination_009-8
1228,18,13.4,37150.54,926.02,7,41.345,-74.2766,Cold,Adventure,Friends,Red,Losing,"Destination_025-7, Destination_054-9"
1229,22,12.7,30075.39,1211.86,7,40.8324,-74.0377,Temperate,Party,Solo,Red,Neutral,"Destination_012-9, Destination_022-8, Destination_013-10, Destination_044-8"
1230,35,13.3,13074.32,300.0,11,41.5112,-70.3458,Mixed,Luxury,Couples,Yellow,Losing,"Destination_006-5, Destination_060-6, Destination_026-6"
1231,45,14.8,69027.45,881.46,10,33.9824,-117.8668,Temperate,Relaxation,Family,Red,Winning,Destination_058-6
1232,18,14.0,36211.59,1232.53,2,47.234,-122.4124,Warm,Party,Solo,Purple,Losing,Destination_046-7
1233,30,10.3,41180.06,1015.35,9,41.9266,-70.442,Mixed,Cultural,Work,Yellow,Losing,"Destination_057-3, Destination_066-5"
1234,47,12.2,13770.04,1156.88,7,40.8657,-73.8265,Mixed,Adventure,Work,Green,Neutral,"Destination_060-5, Destination_041-5, Destination_019-9"
1235,18,11.2,22380.04,414.24,7,42.5591,-87.0518,Warm,Cultural,Solo,Purple,Losing,"Destination_013-8, Destination_023-8"
1236,38,14.3,15746.64,1368.34,8,42.7427,-71.7709,Mixed,Relaxation,Friends,Black,Neutral,"Destination_047-9, Destination_073-5, Destination_037-7, Destination_046-8"
1237,36,14.9,19606.12,797.13,11,25.4122,-80.6919,Cold,Luxury,Couples,Red,Losing,"Destination_007-9, Destination_058-8, Destination_018-7, Destination_031-8, Destination_028-10"
1238,56,14.0,13640.87,1406.84,11,34.4138,-118.1547,Warm,Cultural,Solo,Yellow,Neutral,"Destination_038-7, Destination_064-10, Destination_055-6"
1239,32,12.4,21610.81,861.86,5,46.9147,-122.4244,Temperate,Party,Couples,Orange,Winning,"Destination_056-9, Destination_016-7"
1240,33,14.4,45088.19,1196.3,7,25.0129,-80.2166,Warm,Adventure,Friends,Green,Winning,Destination_071-7
1241,45,12.8,10086.73,638.46,6,41.0523,-87.3656,Temperate,Adventure,Family,White,Losing,Destination_052-5
1242,19,11.9,21785.76,300.0,2,34.239,-117.286,Mixed,Party,Couples,Green,Winning,"Destination_042-4, Destination_067-6"
1243,32,15.4,66509.98,1342.65,7,41.1339,-74.2215,Temperate,Relaxation,Friends,Green,Losing,"Destination_040-7, Destination_053-9, Destination_059-8, Destination_010-6, Destination_055-9"
1244,30,15.6,18564.3,1084.06,13,48.019,-123.0288,Temperate,Cultural,Friends,White,Neutral,"Destination_002-7, Destination_048-8, Destination_063-8, Destination_049-6"
1245,33,15.8,48863.78,1106.38,2,33.5688,-118.0734,Warm,Adventure,Friends,Green,Losing,"Destination_063-8, Destination_034-7"
1246,45,12.5,20408.86,795.98,7,32.9709,-118.2586,Temperate,Adventure,Family,White,Losing,"Destination_064-5, Destination_030-7, Destination_008-5, Destination_027-8"
1247,42,16.1,55824.83,1760.14,8,41.8499,-71.0093,Mixed,Cultural,Friends,Black,Winning,"Destination_014-7, Destination_031-8"
1248,26,13.1,65555.32,1472.8,9,41.3411,-87.4179,Warm,Party,Family,White,Winning,Destination_036-9
1249,37,15.2,56449.03,619.28,4,25.7697,-79.4898,Temperate,Adventure,Solo,White,Losing,"Destination_018-5, Destination_070-7"
1250,53,12.5,18129.67,1267.11,4,25.7634,-80.5743,Temperate,Cultural,Friends,Orange,Winning,"Destination_048-10, Destination_049-6"
1251,25,13.7,12291.25,630.31,3,25.6366,-80.8621,Temperate,Luxury,Couples,Purple,Neutral,"Destination_064-10, Destination_046-8, Destination_032-7"
1252,37,9.0,9015.63,876.6,11,40.9131,-73.7151,Cold,Adventure,Friends,Orange,Winning,"Destination_044-3, Destination_038-7, Destination_010-6, Destination_054-5"
1253,33,13.3,68626.81,1120.46,5,41.9446,-74.3209,Cold,Relaxation,Family,Red,Winning,"Destination_038-6, Destination_020-10, Destination_061-9, Destination_006-7"
1254,34,14.1,41929.34,886.54,6,40.5761,-74.2979,Temperate,Luxury,Couples,Yellow,Losing,"Destination_005-8, Destination_060-6"
1255,18,13.4,17914.78,939.52,13,25.8661,-79.9992,Temperate,Party,Solo,Yellow,Losing,"Destination_044-6, Destination_031-6, Destination_004-6, Destination_020-7"
1256,52,17.1,9657.25,1324.05,6,34.0233,-117.6968,Cold,Luxury,Family,Red,Losing,"Destination_066-9, Destination_047-7"
1257,26,11.8,21155.3,998.37,8,41.5715,-87.1369,Cold,Relaxation,Friends,White,Winning,"Destination_050-6, Destination_058-8, Destination_032-8"
1258,47,12.5,12244.97,300.0,11,47.8792,-122.336,Temperate,Luxury,Friends,White,Losing,"Destination_004-6, Destination_008-8"
1259,28,12.2,19275.57,476.59,10,33.8925,-117.0267,Mixed,Party,Family,Black,Losing,"Destination_030-6, Destination_022-6, Destination_004-7, Destination_011-6, Destination_069-8"
1260,27,12.9,26097.18,476.65,3,40.3015,-73.861,Warm,Party,Couples,Black,Losing,"Destination_001-8, Destination_042-7"
1261,50,15.7,20341.0,1149.59,6,41.9849,-70.1672,Warm,Relaxation,Couples,Purple,Winning,Destination_040-10
1262,47,16.6,73909.04,1559.57,9,42.3234,-87.9692,Mixed,Relaxation,Family,Yellow,Winning,"Destination_068-9, Destination_039-7, Destination_057-6"
1263,38,12.4,38292.03,1317.57,13,42.1363,-87.5012,Warm,Party,Couples,Black,Losing,"Destination_044-9, Destination_035-6, Destination_050-5"
1264,44,12.3,20434.74,486.23,5,41.6217,-87.2509,Mixed,Adventure,Friends,Orange,Losing,"Destination_030-9, Destination_016-8, Destination_065-6, Destination_035-6, Destination_061-4"
1265,32,11.7,41407.14,1278.82,6,34.2447,-118.1322,Cold,Cultural,Couples,Green,Winning,Destination_038-6
1266,35,16.5,30185.88,836.0,8,42.339,-70.8445,Mixed,Relaxation,Solo,Green,Winning,"Destination_041-7, Destination_050-8, Destination_033-8, Destination_016-6"
1267,27,16.3,61094.82,1537.17,10,34.1647,-118.2105,Temperate,Party,Family,Red,Neutral,"Destination_009-7, Destination_029-5, Destination_008-5, Destination_032-7"
1268,46,13.5,16731.03,1121.09,10,42.0395,-70.2131,Mixed,Luxury,Family,Orange,Losing,"Destination_015-7, Destination_004-7"
1269,27,11.3,21437.94,324.21,4,41.8348,-70.8462,Cold,Adventure,Family,Purple,Losing,"Destination_017-6, Destination_059-4, Destination_036-8"
1270,53,10.9,26216.78,937.88,6,42.1999,-70.1802,Temperate,Relaxation,Couples,Purple,Losing,"Destination_007-10, Destination_019-7"
1271,31,14.3,49015.56,1253.97,8,41.4283,-87.9976,Temperate,Adventure,Friends,Green,Losing,Destination_059-8
1272,35,15.0,38784.89,1262.12,11,41.8751,-70.8983,Warm,Adventure,Couples,Red,Losing,"Destination_047-6, Destination_017-4, Destination_033-10, Destination_048-9"
1273,44,9.6,8252.68,390.53,7,41.6735,-71.2993,Temperate,Party,Friends,White,Neutral,Destination_009-6
1274,35,13.3,15584.05,914.33,7,46.5338,-122.2098,Mixed,Luxury,Family,White,Winning,"Destination_043-7, Destination_002-7"
1275,31,17.2,24039.33,716.27,4,40.4599,-74.754,Temperate,Adventure,Couples,Green,Losing,"Destination_056-7, Destination_034-8, Destination_001-8, Destination_006-7"
1276,35,13.5,19965.02,648.72,13,48.1528,-122.9838,Cold,Luxury,Family,White,Losing,"Destination_006-6, Destination_055-10, Destination_062-10, Destination_009-7"
1277,46,16.7,26278.61,1193.45,8,26.1585,-80.5405,Temperate,Relaxation,Family,Purple,Neutral,Destination_071-7
1278,27,15.4,12731.81,582.72,10,42.6808,-87.2552,Temperate,Cultural,Couples,Black,Winning,"Destination_061-7, Destination_033-8, Destination_017-7, Destination_021-7"
1279,33,11.8,10869.0,560.39,7,25.256,-80.6485,Mixed,Adventure,Family,Blue,Losing,"Destination_062-9, Destination_002-5, Destination_007-5"
1280,35,13.3,9927.37,1047.12,8,41.0128,-74.1412,Warm,Cultural,Solo,Purple,Losing,"Destination_054-7, Destination_009-9"
1281,45,13.4,5527.95,1406.43,3,25.6753,-79.5539,Temperate,Cultural,Work,Blue,Winning,"Destination_012-7, Destination_067-10, Destination_006-7"
1282,34,12.0,35911.74,1630.15,2,40.3357,-73.9644,Temperate,Luxury,Couples,Blue,Losing,Destination_068-10
1283,57,11.5,36091.6,348.57,12,34.5273,-117.8354,Warm,Cultural,Solo,Green,Winning,"Destination_059-7, Destination_034-7"
1284,33,17.0,101206.26,1369.73,8,40.6302,-74.1545,Warm,Luxury,Friends,Blue,Winning,Destination_001-8
1285,32,12.0,13533.38,735.73,8,41.4906,-71.5881,Cold,Relaxation,Couples,Orange,Winning,"Destination_048-5, Destination_032-9, Destination_017-7, Destination_050-7, Destination_055-6"
1286,33,16.1,44942.15,1644.3,4,47.7692,-122.3989,Warm,Party,Work,Red,Neutral,"Destination_061-9, Destination_060-6, Destination_066-7"
1287,19,13.3,14803.56,1002.02,4,34.0875,-117.7204,Mixed,Party,Friends,Orange,Winning,"Destination_043-5, Destination_024-9, Destination_038-5"
1288,23,14.1,13460.32,870.5,10,41.7663,-71.1781,Cold,Luxury,Couples,Blue,Losing,"Destination_010-7, Destination_035-7"
1289,29,15.2,17408.45,1250.18,13,34.1444,-118.5921,Warm,Relaxation,Solo,White,Losing,"Destination_074-6, Destination_056-8, Destination_005-6, Destination_029-9"
1290,49,12.4,16679.57,794.86,6,48.3257,-121.8757,Warm,Luxury,Solo,Green,Neutral,"Destination_075-8, Destination_043-7, Destination_052-10"
1291,35,15.0,32369.65,1618.02,10,34.1951,-117.3429,Warm,Relaxation,Solo,Orange,Losing,"Destination_028-10, Destination_073-10, Destination_032-6, Destination_029-7, Destination_015-9"
1292,29,9.9,11999.39,300.0,8,25.0106,-80.1939,Cold,Cultural,Solo,Purple,Losing,"Destination_020-8, Destination_008-9, Destination_063-9, Destination_071-10"
1293,50,14.5,48904.48,1390.61,8,47.7932,-122.7873,Temperate,Adventure,Couples,Yellow,Neutral,"Destination_013-7, Destination_063-8, Destination_057-6"
1294,54,8.6,13149.47,760.86,13,42.5104,-71.6133,Warm,Cultural,Couples,Blue,Winning,"Destination_016-6, Destination_069-8, Destination_032-6, Destination_033-7, Destination_007-9"
1295,50,13.1,21943.47,1325.48,6,47.9553,-121.8011,Temperate,Cultural,Couples,Yellow,Winning,"Destination_026-8, Destination_031-5"
1296,25,15.8,17488.65,952.63,11,34.1862,-119.1664,Temperate,Adventure,Couples,Purple,Losing,"Destination_028-6, Destination_049-7, Destination_020-9, Destination_042-6, Destination_058-8"
1297,29,15.3,14906.04,1257.54,8,33.5666,-117.9576,Cold,Cultural,Solo,Orange,Neutral,"Destination_007-7, Destination_050-6, Destination_004-9"
1298,57,10.9,13367.04,1326.44,8,25.7706,-81.537,Warm,Cultural,Solo,Green,Losing,"Destination_001-10, Destination_075-6"
1299,38,11.5,71702.57,1620.93,12,42.5014,-87.5617,Warm,Luxury,Couples,Red,Losing,"Destination_028-7, Destination_060-8, Destination_047-8, Destination_048-8, Destination_009-10"
1300,32,12.6,27758.53,1359.0,8,33.6405,-117.7425,Temperate,Relaxation,Couples,Green,Losing,"Destination_046-7, Destination_029-8, Destination_034-10"
1301,44,14.1,9101.11,881.22,7,40.3712,-74.3542,Cold,Cultural,Solo,Blue,Winning,"Destination_019-8, Destination_036-6, Destination_052-6"
1302,47,9.6,20014.91,1156.6,12,34.2292,-117.3495,Cold,Party,Couples,Orange,Winning,Destination_067-5
1303,28,14.0,17416.82,1232.07,11,41.5218,-73.8301,Temperate,Luxury,Friends,Blue,Winning,"Destination_041-7, Destination_035-10, Destination_039-9, Destination_005-8, Destination_051-7"
1304,38,14.5,49919.34,727.75,11,25.9912,-79.7943,Warm,Cultural,Couples,Orange,Losing,"Destination_056-8, Destination_021-7, Destination_010-5"
1305,46,13.1,12948.31,785.62,2,25.1315,-79.8679,Temperate,Cultural,Solo,Red,Losing,"Destination_020-7, Destination_042-5, Destination_061-8"
1306,21,15.2,42021.87,861.59,8,25.393,-80.0308,Warm,Party,Friends,White,Losing,"Destination_049-8, Destination_052-8, Destination_036-7, Destination_030-9"
1307,35,14.3,60179.57,1407.62,8,42.2463,-70.8094,Temperate,Adventure,Couples,Yellow,Losing,Destination_069-6
1308,22,13.1,9697.7,709.08,7,25.8191,-81.7265,Temperate,Cultural,Solo,Red,Neutral,"Destination_054-8, Destination_006-8, Destination_014-7"
1309,23,10.3,15717.66,300.0,9,25.8494,-79.8689,Warm,Party,Friends,Purple,Winning,Destination_005-8
1310,28,14.3,42927.74,1270.94,8,25.983,-80.2413,Temperate,Adventure,Friends,Black,Winning,"Destination_053-5, Destination_044-8"
1311,41,11.9,23327.54,965.39,9,43.1811,-70.9043,Warm,Relaxation,Work,White,Winning,Destination_061-9
1312,31,12.8,42581.15,1300.46,7,40.9288,-73.4878,Temperate,Relaxation,Friends,Blue,Winning,"Destination_054-6, Destination_051-10"
1313,27,15.0,10315.36,631.45,11,40.8913,-74.459,Warm,Cultural,Family,Purple,Winning,"Destination_011-6, Destination_002-7, Destination_031-7"
1314,36,16.7,90025.99,1843.63,11,41.1408,-71.2986,Temperate,Cultural,Family,Purple,Losing,"Destination_045-8, Destination_020-4"
1315,21,14.1,13852.14,514.85,8,34.4305,-118.4165,Temperate,Adventure,Friends,Yellow,Winning,"Destination_052-6, Destination_043-7"
1316,40,14.9,19872.29,616.79,9,41.1106,-73.9356,Warm,Cultural,Friends,Orange,Winning,"Destination_065-6, Destination_012-8, Destination_024-8"
1317,49,10.7,30256.0,755.14,11,26.404,-80.3376,Temperate,Luxury,Family,Yellow,Winning,"Destination_009-9, Destination_051-6, Destination_019-6, Destination_017-8"
1318,34,14.4,28502.91,986.94,10,34.2838,-117.9871,Mixed,Cultural,Couples,Yellow,Winning,"Destination_036-5, Destination_046-8, Destination_032-6, Destination_038-10, Destination_017-8"
1319,33,13.8,31144.43,1030.36,7,48.3608,-123.1833,Mixed,Relaxation,Solo,Purple,Winning,Destination_035-8
1320,39,16.3,45583.61,1302.84,11,40.4808,-73.5857,Warm,Adventure,Family,Orange,Winning,"Destination_009-10, Destination_039-9, Destination_075-6, Destination_007-5, Destination_029-8"
1321,18,13.2,33034.15,949.1,7,48.3829,-122.21,Warm,Party,Friends,White,Winning,"Destination_066-4, Destination_013-6, Destination_067-7"
1322,41,13.3,41800.53,497.32,13,40.5636,-73.6314,Temperate,Cultural,Friends,Black,Losing,"Destination_059-8, Destination_009-6, Destination_026-7"
1323,72,15.3,33909.01,2136.36,12,41.1444,-74.1898,Mixed,Relaxation,Couples,Red,Winning,Destination_050-6
1324,34,13.7,26047.1,762.56,5,25.9252,-79.5997,Temperate,Luxury,Friends,Green,Winning,"Destination_051-9, Destination_012-9"
1325,34,11.7,46450.86,1175.98,14,42.8252,-87.2587,Temperate,Relaxation,Solo,Red,Neutral,"Destination_049-9, Destination_044-8"
1326,44,18.8,32428.15,1523.21,2,40.7321,-74.037,Cold,Party,Family,Red,Winning,"Destination_029-7, Destination_027-8, Destination_064-8, Destination_006-10, Destination_031-6"
1327,55,11.3,8079.28,651.25,10,40.9887,-74.0678,Warm,Luxury,Couples,White,Neutral,"Destination_014-8, Destination_003-5, Destination_063-7, Destination_010-8, Destination_053-10"
1328,47,13.5,20490.51,994.37,5,25.8548,-80.7189,Temperate,Party,Couples,White,Neutral,"Destination_032-8, Destination_054-4, Destination_002-8"
1329,18,14.9,25390.62,1236.39,13,26.4085,-80.7601,Temperate,Adventure,Friends,Red,Losing,"Destination_070-8, Destination_072-7, Destination_002-9, Destination_073-7"
1330,42,14.3,10623.89,806.79,8,42.1439,-71.0112,Cold,Cultural,Solo,Yellow,Losing,"Destination_070-7, Destination_013-10, Destination_012-8, Destination_064-9"
1331,66,12.9,21218.03,1117.38,6,41.7055,-74.2213,Cold,Relaxation,Solo,Green,Losing,Destination_072-8
1332,42,13.4,59955.86,1284.24,7,40.377,-74.2854,Temperate,Adventure,Friends,Red,Winning,"Destination_062-10, Destination_060-6, Destination_068-9"
1333,21,13.7,7031.15,686.25,5,42.7094,-89.0362,Cold,Party,Couples,Yellow,Neutral,"Destination_003-5, Destination_067-8"
1334,38,11.6,52398.12,858.56,7,40.2086,-72.6444,Temperate,Adventure,Friends,Red,Winning,Destination_047-10
1335,20,18.5,12418.81,1415.4,7,41.0054,-74.563,Warm,Party,Friends,Black,Losing,Destination_002-7
1336,50,13.2,20010.16,1055.62,5,41.859,-87.5963,Mixed,Adventure,Solo,Orange,Winning,"Destination_063-7, Destination_067-6, Destination_011-9"
1337,24,15.3,57690.68,300.0,8,41.1331,-73.0902,Mixed,Adventure,Friends,Yellow,Losing,"Destination_018-7, Destination_009-8, Destination_011-5, Destination_067-7"
1338,36,13.2,26138.11,1151.57,9,34.2443,-118.5099,Mixed,Party,Friends,Blue,Winning,"Destination_034-4, Destination_072-7"
1339,25,13.4,26470.6,1229.03,4,34.4435,-118.5891,Cold,Party,Friends,Yellow,Neutral,"Destination_044-9, Destination_024-6, Destination_046-9"
1340,28,13.1,29772.85,565.35,2,41.8433,-71.94,Warm,Adventure,Friends,Orange,Winning,"Destination_014-10, Destination_001-8, Destination_018-8, Destination_042-7"
1341,53,10.4,8451.32,1200.97,9,41.5774,-71.5082,Temperate,Relaxation,Family,Blue,Winning,"Destination_045-9, Destination_009-7, Destination_047-6, Destination_074-8, Destination_066-6"
1342,36,13.6,16651.58,817.57,9,40.1211,-73.8534,Temperate,Adventure,Work,Black,Losing,Destination_038-8
1343,28,13.2,16256.28,435.93,9,47.0103,-123.9018,Warm,Cultural,Couples,Red,Neutral,Destination_066-7
1344,21,16.5,64170.49,831.09,9,25.238,-80.4259,Temperate,Adventure,Solo,Green,Winning,"Destination_069-6, Destination_075-7, Destination_041-7"
1345,18,11.8,12895.8,359.27,11,42.0573,-70.3002,Temperate,Cultural,Friends,Yellow,Winning,"Destination_014-8, Destination_067-10, Destination_026-5"
1346,20,13.0,20189.53,610.23,10,40.4032,-73.5695,Warm,Adventure,Couples,Yellow,Losing,"Destination_062-8, Destination_050-10, Destination_053-8, Destination_048-5, Destination_023-5"
1347,36,12.1,18716.51,1377.89,16,42.3505,-71.0812,Mixed,Cultural,Family,Blue,Neutral,"Destination_037-7, Destination_008-8"
1348,47,16.5,15997.33,1260.96,17,41.4623,-87.6594,Warm,Party,Couples,White,Losing,"Destination_001-10, Destination_041-6, Destination_071-6"
1349,28,12.3,46825.12,1038.08,2,41.9775,-70.975,Temperate,Cultural,Couples,Black,Neutral,"Destination_053-10, Destination_059-6"
1350,54,14.6,28175.52,1417.21,2,25.6419,-80.6623,Cold,Relaxation,Friends,Yellow,Losing,"Destination_063-6, Destination_065-10, Destination_018-9, Destination_067-6"
